Time,AxG_S1,AyG_S1,AzG_S1,AVx_S1,AVy_S1,AVz_S1,AVy_L1,AVy_R1,AVy_L2,AVy_R2,My_Dr_L1,My_Dr_R1,My_Dr_L2,My_Dr_R2,My_Bk_L1,My_Bk_R1,My_Bk_L2,My_Bk_R2,StrK_L1,StrK_R1,sv_vx,sv_vy,sv_vz,Roll_E,Pitch,Yaw
         0.05, 0.64025837183, 2.02321164816e-17, 0.990245819092, -2.10062529793e-16, -4.51435661316, 4.2283998547e-16, 13.7767267227, 13.7767267227, 7.29440641403, 7.29440641403, 1441.24206543, 1441.24206543, 1441.24206543, 1441.24206543,          -0.5,          -0.5,          -0.5,          -0.5, 0.000547594449017, -0.000547594449017, 0.191624701023, -6.23228106949e-18, -0.00280929869041, 5.04526200122e-19, -0.130182027817, 6.50429114212e-18
        0.055, 0.626904070377, -5.20449170488e-17, 0.994111001492, -3.23261362823e-16, -5.13692426682, 4.50261750695e-16, 19.9409656525, 19.9409656525, 7.20063591003, 7.20063591003, 1521.05725098, 1521.05725098, 1521.05725098, 1521.05725098,          -0.5,          -0.5,          -0.5,          -0.5, 0.00204555643722, -0.00204555643722, 0.222779244184, -7.9914249851e-18, -0.00328382174484, -7.53335459235e-19, -0.154326528311, 8.66081510554e-18
         0.06, 0.594569325447, -7.284199458e-17, 0.997741758823, -4.11367797702e-16, -5.70682096481, 6.64286647675e-16,  28.081659317,  28.081659317, 8.03869533539, 8.03869533539, 1593.27734375, 1593.27734375, 1593.27734375, 1593.27734375,          -0.5,          -0.5,          -0.5,          -0.5, 0.00427757296711, -0.00427757296711, 0.252452492714, -8.32487472491e-18, -0.00359249301255, -2.63936583058e-18, -0.181462422013, 1.09938647884e-17
        0.065, 0.60426813364, -5.39980724548e-17, 1.00108850002, -5.69387617364e-16, -6.22926807404, 3.54863685629e-16, 37.6007957458, 37.6007957458,  9.5176410675,  9.5176410675,      1658.625,      1658.625,      1658.625,      1658.625,          -0.5,          -0.5,          -0.5,          -0.5, 0.00736333802342, -0.00736333802342, 0.281525224447, -1.16587136872e-17, -0.0037622244563, -5.12854833556e-18, -0.211317971349, 1.40278069381e-17
         0.07, 0.629438877106, -1.19587287867e-17, 1.00438892841, -6.96824147795e-16, -6.72231435776, 4.32303196375e-16,  48.159778595,  48.159778595,  10.472858429,  10.472858429, 1717.75427246, 1717.75427246, 1717.75427246, 1717.75427246,          -0.5,          -0.5,          -0.5,          -0.5, 0.0114104961976, -0.0114104961976, 0.311628550291, -1.21575755613e-17, -0.00379469129257, -8.3476503159e-18, -0.243709802628, 1.60937616555e-17
        0.075, 0.643337786198, 1.66414495196e-17, 1.00472903252, -8.03840725571e-16, -7.17987346649, 4.24636859988e-16, 59.6495895386, 59.6495895386,  10.976064682,  10.976064682, 1771.25695801, 1771.25695801, 1771.25695801, 1771.25695801,          -0.5,          -0.5,          -0.5,          -0.5, 0.0164901688695, -0.0164901688695, 0.342662453651, -1.34126062467e-17, -0.00374748697504, -1.213247642e-17, -0.278483480215, 1.8207869865e-17
         0.08, 0.645898401737, -3.02440756966e-17, 1.00458800793, -8.88395895409e-16, -7.58847951889, 4.48263970549e-16, 71.9637680054, 71.9637680054, 11.5142621994, 11.5142621994, 1819.66833496, 1819.66833496, 1819.66833496, 1819.66833496,          -0.5,          -0.5,          -0.5,          -0.5, 0.0225845109671, -0.0225845109671, 0.374044984579, -1.57270609094e-17, -0.00375443627127, -1.61834412687e-17, -0.315427839756, 2.04920232475e-17
        0.085, 0.647624194622, 1.77847855105e-16, 1.00532889366, -8.31518480034e-16, -7.94311189651, 6.01265067059e-16, 84.9997558594, 84.9997558594, 12.3661003113, 12.3661003113, 1863.47290039, 1863.47290039, 1863.47290039, 1863.47290039,          -0.5,          -0.5,          -0.5,          -0.5, 0.0296061392874, -0.0296061392874, 0.405446559191, -1.56102233022e-17, -0.0037766257301, -2.04393467317e-17, -0.354279994965, 2.31991306207e-17
         0.09, 0.656740486622, -3.88468797986e-17, 1.00655841827, -9.18819624809e-16, -8.24848365784, 8.75462708156e-16, 98.6668624878, 98.6668624878, 13.3602142334, 13.3602142334, 1903.10913086, 1903.10913086, 1903.10913086, 1903.10913086,          -0.5,          -0.5,          -0.5,          -0.5, 0.0374431759119, -0.0374431759119, 0.437068670988, -1.6292218828e-17, -0.00378265231848, -2.47707886738e-17, -0.394778579473, 2.72541072954e-17
        0.095, 0.668395578861, 2.16305248641e-17, 1.00806593895, -1.0531445448e-15, -8.51343917847, 8.80608803888e-16, 112.887664795, 112.887664795, 14.2320947647, 14.2320947647, 1938.97363281, 1938.97363281, 1938.97363281, 1938.97363281,          -0.5,          -0.5,          -0.5,          -0.5, 0.0459757894278, -0.0459757894278, 0.469214081764, -1.67694193234e-17, -0.0037579422351, -2.96022497157e-17, -0.436699986458, 3.17052141481e-17
