Time,AxG_S1,AyG_S1,AzG_S1,AVx_S1,AVy_S1,AVz_S1,AVy_L1,AVy_R1,AVy_L2,AVy_R2,My_Dr_L1,My_Dr_R1,My_Dr_L2,My_Dr_R2,My_Bk_L1,My_Bk_R1,My_Bk_L2,My_Bk_R2,StrK_L1,StrK_R1,sv_vx,sv_vy,sv_vz,Roll_E,Pitch,Yaw
         0.14, 5.12896476721e-05, -2.17093070544e-14, 1.00052130222, -2.64545872188e-14, -0.384544312954, -1.42902547366e-15, 62.9368476868, 62.9368476868, 62.9363288879, 62.9363288879, 12.0232877731, 12.0232877731, 12.0232877731, 12.0232877731,          -0.5,          -0.5,          -0.5,          -0.5, -0.00467853993177, 0.00467853993177, 2.77617001534, -7.75914525756e-16, 0.00358569971286, 5.68750563884e-15, -0.0813560932875,           180
        0.145, 0.000210194368265, -1.76451849517e-15, 1.00000154972, -6.14058161415e-14, -0.376139968634, 6.93789864019e-15, 62.9317626953, 62.9317626953, 62.9331817627, 62.9331817627, 12.0563602448, 12.0563602448, 12.0563602448, 12.0563602448,          -0.5,          -0.5,          -0.5,          -0.5, -0.00455541396514, 0.00455541396514, 2.77610611916, -5.99016035765e-16, 0.00350642204285, 5.4983394648e-15, -0.0832582190633,           180
         0.15, 0.000376261188649, 4.96722990159e-16, 0.999478578568, -8.57721147796e-14, -0.366797536612, 1.01184575939e-15, 62.9264678955, 62.9264678955, 62.9298057556, 62.9298057556, 12.0922727585, 12.0922727585, 12.0922727585, 12.0922727585,          -0.5,          -0.5,          -0.5,          -0.5, -0.00442071445286, 0.00442071445286, 2.77604842186, -8.23446732503e-16, 0.00340372603387, 5.10884534005e-15, -0.0851159691811,           180
        0.155, 0.000543285394087, 1.41693386658e-15, 0.99895465374, -9.25588205798e-14, -0.35654515028, -3.16713750495e-15, 62.9209976196, 62.9209976196, 62.9262008667, 62.9262008667, 12.1262693405, 12.1262693405, 12.1262693405, 12.1262693405,          -0.5,          -0.5,          -0.5,          -0.5, -0.00427474360913, 0.00427474360913,  2.7759976387, -8.52472539902e-16, 0.00327773299068, 4.67873725602e-15, -0.0869247168303,           180
         0.16, 0.000708875013515, 1.72201438188e-15, 0.998432099819, -7.45469969934e-14, -0.345403283834, -2.5250395206e-15, 62.9154090881, 62.9154090881, 62.9224243164, 62.9224243164, 12.1543684006, 12.1543684006, 12.1543684006, 12.1543684006,          -0.5,          -0.5,          -0.5,          -0.5, -0.00411780923605, 0.00411780923605, 2.77595329285, -8.25635412699e-16, 0.00312866992317, 4.26324133737e-15, -0.0886799767613,           180
        0.165, 0.000873835408129, -1.74594784837e-14, 0.997912824154, -6.54546268531e-14, -0.333389222622, -1.65865788443e-14, 62.9097290039, 62.9097290039, 62.9185066223, 62.9185066223, 12.1733226776, 12.1733226776, 12.1733226776, 12.1733226776,          -0.5,          -0.5,          -0.5,          -0.5, -0.00395023403689, 0.00395023403689, 2.77591538429, -9.00294802494e-16, 0.0029568655882, 3.92261974313e-15, -0.09037733078,           180
         0.17, 0.00103858136572, -2.0410156719e-14, 0.997398674488, -2.82337799245e-14, -0.320519089699, 8.06813874743e-15, 62.9039268494, 62.9039268494, 62.9144363403, 62.9144363403, 12.1804847717, 12.1804847717, 12.1804847717, 12.1804847717,          -0.5,          -0.5,          -0.5,          -0.5, -0.0037723549176, 0.0037723549176, 2.77588438988, -4.97050103696e-16, 0.00276273675263, 3.70763388727e-15, -0.0920124799013,           180
        0.175, 0.00120056630112, -2.20237629539e-14, 0.996890962124, -5.07662420673e-14, -0.306807368994, 3.14375194171e-14, 62.8979759216, 62.8979759216, 62.9101715088, 62.9101715088,  12.173705101,  12.173705101,  12.173705101,  12.173705101,          -0.5,          -0.5,          -0.5,          -0.5, -0.00358452345245, 0.00358452345245, 2.77585983276, -1.94073750592e-16, 0.00254677212797, 3.51968087617e-15, -0.0935811549425,           180
         0.18, 0.00135412672535, -1.96342372699e-14, 0.99639070034, -8.8304282506e-14, -0.292264670134, 1.74617570024e-14, 62.8919143677, 62.8919143677, 62.9057731628, 62.9057731628, 12.1513395309, 12.1513395309, 12.1513395309, 12.1513395309,          -0.5,          -0.5,          -0.5,          -0.5, -0.00338710052893, 0.00338710052893, 2.77584195137, -3.34106507981e-16, 0.00230951607227, 3.14788042265e-15, -0.0950791984797,           180
        0.185, 0.00150561193004, 1.45160610149e-15, 0.995898485184, -8.96496418767e-14, -0.27690166235, 1.14216734757e-14, 62.8858146667, 62.8858146667,  62.901222229,  62.901222229, 12.1122703552, 12.1122703552, 12.1122703552, 12.1122703552,          -0.5,          -0.5,          -0.5,          -0.5, -0.00318045541644, 0.00318045541644, 2.77583003044, -2.47904414926e-16, 0.0020515518263, 2.70163021999e-15, -0.0965024679899,           180
         0.19, 0.0016534550814, 2.47274900039e-15, 0.995405972004, -9.13159250906e-14, -0.260733425617, 9.38193597653e-15, 62.8795928955, 62.8795928955, 62.8964538574, 62.8964538574, 12.0557050705, 12.0557050705, 12.0557050705, 12.0557050705,          -0.5,          -0.5,          -0.5,          -0.5, -0.00296495598741, 0.00296495598741, 2.77582454681, -2.4694554716e-16, 0.00177344842814, 2.23547516659e-15, -0.0978469029069,           180
        0.195, 0.00179231958464, 2.48256018302e-15, 0.994900226593, -8.17418574777e-14, -0.24383084476, 1.287607648e-14, 62.8732261658, 62.8732261658, 62.8914680481, 62.8914680481, 11.9811468124, 11.9811468124, 11.9811468124, 11.9811468124,          -0.5,          -0.5,          -0.5,          -0.5, -0.00274096126668, 0.00274096126668, 2.77582478523, -1.32795350546e-16, 0.00147460680455, 1.80057711125e-15, -0.0991086289287,           180
          0.2, 0.0019259895198, 3.21048399251e-15, 0.994417905807, -7.21935532189e-14, -0.226193532348, 1.00097661144e-14, 62.8667640686, 62.8667640686, 62.8862838745, 62.8862838745, 11.8884515762, 11.8884515762, 11.8884515762, 11.8884515762,          -0.5,          -0.5,          -0.5,          -0.5, -0.00250881933607, 0.00250881933607,  2.7758307457, -1.1297423695e-16, 0.0011557751568, 1.40329007163e-15, -0.100284017622,           180
        0.205, 0.00205539632589, 3.35313810511e-15, 0.99395018816, -4.33208292372e-14, -0.207806557417, 9.9045349762e-15, 62.8602027893, 62.8602027893, 62.8809089661, 62.8809089661, 11.7776966095, 11.7776966095, 11.7776966095, 11.7776966095,          -0.5,          -0.5,          -0.5,          -0.5, -0.00226888083853, 0.00226888083853, 2.77584195137, -6.11042156611e-17, 0.000818046391942, 1.10355772236e-15, -0.101369343698,           180
         0.21, 0.00217897607945, 5.71789082824e-15, 0.993491709232, 2.42112763621e-14, -0.188671737909, -9.0922642611e-15, 62.8535079956, 62.8535079956, 62.8753585815, 62.8753585815, 11.6491136551, 11.6491136551, 11.6491136551, 11.6491136551,          -0.5,          -0.5,          -0.5,          -0.5, -0.00202148617245, 0.00202148617245, 2.77585864067, -3.83798463456e-16, 0.000462172960397, 1.03129924746e-15, -0.102360866964,           180
        0.215, 0.00229650409892, 2.37456894561e-14, 0.993039608002, 1.115024685e-13, -0.168798804283, 1.10276218902e-14, 62.8466911316, 62.8466911316, 62.8696556091, 62.8696556091, 11.5030879974, 11.5030879974, 11.5030879974, 11.5030879974,          -0.5,          -0.5,          -0.5,          -0.5, -0.00176695978735, 0.00176695978735, 2.77588033676, -1.74469000974e-16, 8.87098067324e-05, 1.37275718086e-15, -0.10325486213,           180
         0.22, 0.00240858644247, 1.09725082092e-15, 0.992592394352, 1.42811855549e-13, -0.14820112288, 1.73093147888e-14, 62.8397598267, 62.8397598267, 62.8637924194, 62.8637924194, 11.3401355743, 11.3401355743, 11.3401355743, 11.3401355743,          -0.5,          -0.5,          -0.5,          -0.5, -0.00150560715701, 0.00150560715701, 2.77590703964, 5.35484468523e-17, -0.000301894498989, 2.02562296567e-15, -0.104047678411,           180
        0.225, 0.00251534790732, -2.12033353115e-14, 0.992149591446, 1.47551973894e-13, -0.126892596483, 2.46353739004e-14, 62.8327064514, 62.8327064514, 62.8577766418, 62.8577766418,  11.160859108,  11.160859108,  11.160859108,  11.160859108,          -0.5,          -0.5,          -0.5,          -0.5, -0.00123771524522, 0.00123771524522, 2.77593851089, 2.61709913765e-16, -0.000709240615834, 2.7716830211e-15, -0.104735717177,           180
         0.23, 0.00263242260553, -2.78285051524e-16, 0.991711139679, 1.43227728397e-13, -0.104888640344, 1.64498101284e-14, 62.8255348206, 62.8255348206, 62.8514289856, 62.8514289856, 10.9659118652, 10.9659118652, 10.9659118652, 10.9659118652,          -0.5,          -0.5,          -0.5,          -0.5, -0.000963551923633, 0.000963551923633, 2.77597475052, 1.52817422709e-16, -0.00113294553012, 3.48954238511e-15, -0.105315469205,           180
        0.235, 0.00273540732451, -1.94052537711e-15, 0.99127727747, 1.11869342186e-13, -0.0822073966265, 2.63392806236e-14, 62.8182563782, 62.8182563782, 62.8442192078, 62.8442192078, 10.7557058334, 10.7557058334, 10.7557058334, 10.7557058334,          -0.5,          -0.5,          -0.5,          -0.5, -0.000683360209223, 0.000683360209223, 2.77601599693, 3.67522910663e-16, -0.00157262757421, 4.16286623906e-15, -0.105783507228,           180
         0.24, 0.002810026519, -3.27621396097e-15, 0.99084854126, 4.31657849384e-14, -0.0588392466307, 3.62242957256e-14, 62.8108825684, 62.8108825684, 62.8371429443, 62.8371429443, 10.5308866501, 10.5308866501, 10.5308866501, 10.5308866501,          -0.5,          -0.5,          -0.5,          -0.5, -0.000397374358727, 0.000397374358727, 2.77606129646, 6.13570708777e-16, -0.0020278794691, 4.58052166821e-15, -0.10613642633,           180
        0.245, 0.00288309925236, -1.79696536277e-15, 0.990425169468, -4.07935336444e-14, -0.0347829312086, 2.95178208861e-14,    62.8033638,    62.8033638,   62.83070755,   62.83070755, 10.2925901413, 10.2925901413, 10.2925901413, 10.2925901413,          -0.5,          -0.5,          -0.5,          -0.5, -0.000105821854959, 0.000105821854959, 2.77610993385, 5.62359202665e-16, -0.00249827862717, 4.57452806307e-15, -0.106370784342,           180
         0.25, 0.00297081330791, 1.5430506138e-15, 0.990007221699, -6.26219928235e-14, -0.0100505240262, 1.02473529269e-14, 62.7956924438, 62.7956924438, 62.8244094849, 62.8244094849,  10.041844368,  10.041844368,  10.041844368,  10.041844368,          -0.5,          -0.5,          -0.5,          -0.5, 0.000191093466128, -0.000191093466128, 2.77616238594, 2.11206699251e-16, -0.00298339501023, 4.28745080956e-15, -0.106483161449,           180
        0.255, 0.00306517723948, 3.21942061362e-15, 0.98959505558, -3.56601412895e-14, 0.0153473494574, 5.19702941079e-16, 62.7879180908, 62.7879180908, 62.8175621033, 62.8175621033, 9.77926254272, 9.77926254272, 9.77926254272, 9.77926254272,          -0.5,          -0.5,          -0.5,          -0.5, 0.000493193860166, -0.000493193860166, 2.77621912956, -1.14674809034e-18, -0.0034827911295, 4.03473895326e-15, -0.10647020489,           180
         0.26, 0.00314991385676, 2.14215343868e-14, 0.989188849926, 2.6473130464e-14, 0.0414125137031, 1.3108766595e-14, 62.7800559998, 62.7800559998, 62.8101005554, 62.8101005554, 9.50524234772, 9.50524234772, 9.50524234772, 9.50524234772,          -0.5,          -0.5,          -0.5,          -0.5, 0.000800316862296, -0.000800316862296, 2.77628064156, 1.73134169693e-16, -0.003996017389, 4.03321048231e-15, -0.106328599155,           180
        0.265, 0.00323099968955, 1.92114886316e-15, 0.988788604736, 3.91543385442e-14, 0.0681551173329, 7.41875331512e-15, 62.7720413208, 62.7720413208, 62.8024749756, 62.8024749756, 9.22029590607, 9.22029590607, 9.22029590607, 9.22029590607,          -0.5,          -0.5,          -0.5,          -0.5, 0.00111230579205, -0.00111230579205, 2.77634596825, 5.5031839771e-17, -0.00452261650935, 4.19780677165e-15, -0.106054984033,           180
         0.27, 0.00331724947318, 1.03448917354e-15, 0.988394200802, 7.96125860549e-14, 0.0955705940723, 8.65596690733e-15, 62.7629318237, 62.7629318237, 62.7950325012, 62.7950325012, 8.92488479614, 8.92488479614, 8.92488479614, 8.92488479614,          -0.5,          -0.5,          -0.5,          -0.5, 0.00142901670188, -0.00142901670188, 2.77641606331, 5.58319252554e-17, -0.00506214052439, 4.50386264538e-15, -0.105645962059,           180
        0.275, 0.00337114185095, -1.28801974012e-16, 0.988005876541, 8.72445968551e-14, 0.123677387834, 1.50553211526e-14, 62.7536239624, 62.7536239624, 62.7876663208, 62.7876663208,  8.6193857193,  8.6193857193,  8.6193857193,  8.6193857193,          -0.5,          -0.5,          -0.5,          -0.5, 0.00175031740218, -0.00175031740218, 2.77648997307, 1.39793444112e-16, -0.00561412749812, 4.93731862713e-15, -0.105098150671,           180
         0.28, 0.00342015177011, -7.61342660622e-17, 0.987623274326, 1.04408330397e-13, 0.152491569519, 1.21395178049e-14,  62.745174408,  62.745174408, 62.7800445557, 62.7800445557, 8.30463314056, 8.30463314056, 8.30463314056, 8.30463314056,          -0.5,          -0.5,          -0.5,          -0.5, 0.00207607541233, -0.00207607541233, 2.77656698227, 4.04741458956e-17, -0.00617811735719, 5.41310846855e-15, -0.104408040643,           180
        0.285, 0.00348597718403, 9.83632680109e-16, 0.98724591732, 1.25592177175e-13, 0.182012364268, 1.68894918023e-15, 62.7373466492, 62.7373466492, 62.7720031738, 62.7720031738, 7.98142766953, 7.98142766953, 7.98142766953, 7.98142766953,          -0.5,          -0.5,          -0.5,          -0.5, 0.00240617175587, -0.00240617175587, 2.77664732933, -2.07488886357e-16, -0.00675367005169, 5.98805495138e-15, -0.1035720855,           180
         0.29, 0.00356449908577, 1.89871718608e-14,  0.9868735075, 1.35809427398e-13, 0.212235227227, 1.29847237021e-14, 62.7292366028, 62.7292366028, 62.7636947632, 62.7636947632, 7.65015172958, 7.65015172958, 7.65015172958, 7.65015172958,          -0.5,          -0.5,          -0.5,          -0.5, 0.00274050538428, -0.00274050538428, 2.77673196793, -6.55346810487e-17, -0.0073403660208, 6.69007628159e-15, -0.102586776018,           180
        0.295, 0.00363844912499, -1.75208341623e-16, 0.986505925655, 1.16239645947e-13, 0.243164539337, -3.60955382473e-15,  62.720375061,  62.720375061, 62.7553520203, 62.7553520203, 7.31089115143, 7.31089115143, 7.31089115143, 7.31089115143,          -0.5,          -0.5,          -0.5,          -0.5, 0.00307898479514, -0.00307898479514, 2.77682137489, -2.6252846523e-16, -0.00793779455125, 7.32586259993e-15, -0.101448588073,           180
          0.3, 0.00369931175373, -1.05926827538e-15, 0.986142992973, 1.10601659125e-13, 0.274812936783, 2.61105868101e-15, 62.7110786438, 62.7110786438, 62.7470207214, 62.7470207214, 6.96376276016, 6.96376276016, 6.96376276016, 6.96376276016,          -0.5,          -0.5,          -0.5,          -0.5, 0.00342151802033, -0.00342151802033, 2.77691531181, -2.64955267563e-16, -0.00854555051774, 7.92794378323e-15, -0.100153960288,           180
        0.305, 0.00375312939286, -3.48272800505e-15, 0.98578441143, 9.34080558127e-14, 0.307192116976, 1.95889769114e-14,  62.701877594,  62.701877594, 62.7385635376, 62.7385635376,  6.6090502739,  6.6090502739,  6.6090502739,  6.6090502739,          -0.5,          -0.5,          -0.5,          -0.5, 0.00376801099628, -0.00376801099628, 2.77701306343, -4.85822364343e-17, -0.00916323438287, 8.481987187e-15, -0.0986992716789,           180
